ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
44,389.0,46,2024-01-27,NYK,,MIA,"W, 125-109",1,38:16,12.0,22.0,0.545,4.0,8.0,0.5,8.0,14.0,0.571,0.636,4.0,5.0,0.8,0.0,5.0,5.0,8.0,1.0,1.0,0.0,2.0,32.0,29.0,24.0
45,390.0,47,2024-01-29,NYK,@,CHO,"W, 113-92",1,34:14,13.0,24.0,0.542,2.0,6.0,0.333,11.0,18.0,0.611,0.583,4.0,5.0,0.8,0.0,4.0,4.0,7.0,1.0,0.0,2.0,1.0,32.0,24.7,20.0
46,391.0,48,2024-01-30,NYK,,UTA,"W, 118-103",1,38:01,10.0,23.0,0.435,2.0,6.0,0.333,8.0,17.0,0.471,0.478,7.0,8.0,0.875,0.0,3.0,3.0,9.0,0.0,1.0,0.0,2.0,29.0,23.6,19.0
47,392.0,49,2024-02-01,NYK,,IND,"W, 109-105",1,36:52,15.0,30.0,0.5,1.0,6.0,0.167,14.0,24.0,0.583,0.517,9.0,11.0,0.818,1.0,4.0,5.0,1.0,0.0,0.0,2.0,3.0,40.0,23.6,4.0
48,393.0,50,2024-02-03,NYK,,LAL,"L, 105-113",1,44:43,15.0,31.0,0.484,1.0,6.0,0.167,14.0,25.0,0.56,0.5,5.0,6.0,0.833,2.0,4.0,6.0,10.0,0.0,0.0,3.0,1.0,36.0,26.1,-5.0
49,394.0,51,2024-02-06,NYK,,MEM,"W, 123-113",1,31:15,11.0,21.0,0.524,1.0,4.0,0.25,10.0,17.0,0.588,0.548,4.0,5.0,0.8,0.0,3.0,3.0,8.0,3.0,0.0,2.0,1.0,27.0,23.4,-3.0
50,395.0,53,2024-02-10,NYK,,IND,"L, 111-125",1,37:28,14.0,25.0,0.56,1.0,5.0,0.2,13.0,20.0,0.65,0.58,10.0,10.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,2.0,2.0,39.0,29.0,-7.0
51,396.0,54,2024-02-12,NYK,@,HOU,"L, 103-105",1,38:48,10.0,25.0,0.4,2.0,6.0,0.333,8.0,19.0,0.421,0.44,5.0,8.0,0.625,0.0,4.0,4.0,7.0,0.0,0.0,5.0,4.0,27.0,11.8,-1.0
52,397.0,55,2024-02-14,NYK,@,ORL,"L, 100-118",1,35:00,11.0,21.0,0.524,5.0,8.0,0.625,6.0,13.0,0.462,0.643,6.0,7.0,0.857,1.0,0.0,1.0,6.0,2.0,0.0,3.0,0.0,33.0,26.2,-2.0
53,398.0,56,2024-02-22,NYK,@,PHI,"W, 110-96",1,39:23,5.0,18.0,0.278,0.0,4.0,0.0,5.0,14.0,0.357,0.278,11.0,11.0,1.0,0.0,2.0,2.0,12.0,2.0,1.0,7.0,2.0,21.0,14.3,20.0
