player_game_num_career,date,pts,blk,orb,drb,ast,stl,tov,fg3,fg,ft
238.0,2022-01-12,14.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,6.0,1.0
239.0,2022-01-14,15.0,0.0,0.0,5.0,9.0,5.0,1.0,0.0,7.0,1.0
240.0,2022-01-15,19.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,8.0,2.0
241.0,2022-01-17,14.0,0.0,0.0,5.0,8.0,2.0,2.0,0.0,5.0,4.0
242.0,2022-01-19,8.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,4.0,0.0
243.0,2022-01-20,19.0,0.0,2.0,3.0,1.0,0.0,6.0,1.0,8.0,2.0
244.0,2022-01-23,13.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,3.0,7.0
245.0,2022-01-25,11.0,1.0,0.0,4.0,5.0,1.0,2.0,1.0,5.0,0.0
246.0,2022-01-26,20.0,0.0,1.0,5.0,11.0,0.0,0.0,2.0,9.0,0.0
247.0,2022-01-29,13.0,0.0,0.0,2.0,8.0,1.0,1.0,1.0,6.0,0.0
248.0,2022-01-30,15.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,6.0,1.0
249.0,2022-02-02,20.0,0.0,0.0,5.0,4.0,2.0,6.0,0.0,10.0,0.0
250.0,2022-02-04,19.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,7.0,4.0
251.0,2022-02-06,22.0,0.0,0.0,5.0,5.0,1.0,4.0,4.0,9.0,0.0
252.0,2022-02-08,21.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,7.0,5.0
253.0,2022-02-10,11.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,3.0,5.0
254.0,2022-02-12,22.0,0.0,0.0,4.0,3.0,0.0,2.0,4.0,8.0,2.0
255.0,2022-02-15,19.0,0.0,3.0,3.0,6.0,2.0,2.0,3.0,6.0,4.0
256.0,2022-02-17,23.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,8.0,4.0
257.0,2022-02-25,8.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0
258.0,2022-02-27,8.0,0.0,0.0,2.0,5.0,1.0,2.0,0.0,4.0,0.0
259.0,2022-03-01,22.0,0.0,0.0,2.0,4.0,4.0,1.0,4.0,9.0,0.0
260.0,2022-03-03,14.0,0.0,0.0,3.0,4.0,0.0,2.0,2.0,6.0,0.0
261.0,2022-03-05,23.0,0.0,0.0,3.0,6.0,1.0,1.0,2.0,8.0,5.0
