ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
43,,68,2025-03-19,LAL,,DEN,"W, 120-108",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
44,688,69,2025-03-20,LAL,,MIL,"L, 89-118",0,17:17,4,7,.571,1,2,.500,3,5,.600,.643,1,4,.250,4,5,9,1,1,0,3,4,10,6.9,-4
45,689,70,2025-03-22,LAL,,CHI,"L, 115-146",0,06:42,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-8
45,,71,2025-03-24,LAL,@,ORL,"L, 106-118",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,72,2025-03-26,LAL,@,IND,"W, 120-119",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,73,2025-03-27,LAL,@,CHI,"L, 117-119",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,74,2025-03-29,LAL,@,MEM,"W, 134-127",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,75,2025-03-31,LAL,,HOU,"W, 104-98",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,76,2025-04-03,LAL,,GSW,"L, 116-123",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,77,2025-04-04,LAL,,NOP,"W, 124-108",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,78,2025-04-06,LAL,@,OKC,"W, 126-99",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,79,2025-04-08,LAL,@,OKC,"L, 120-136",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,80,2025-04-09,LAL,@,DAL,"W, 112-97",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
45,,81,2025-04-11,LAL,,HOU,"W, 140-109",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,
46,690,82,2025-04-13,LAL,@,POR,"L, 81-109",1,13:33,2,4,.500,0,1,.000,2,3,.667,.500,0,0,,0,2,2,1,0,1,3,6,4,-1.4,-15
